evaluations raw_y raw_y_best x0 x1 x2 x3 x4
85 48725.3781920125 3.5280621669 2.500000 1.500000 -4.500000 -4.500000 -2.500000
86 992.1974203042 3.5280621669 0.515209 -1.729781 3.706689 -0.252682 1.100919
87 1062.8580701548 3.5280621669 0.240949 -1.976843 3.432515 -0.289848 1.473118
88 939.9074427458 3.5280621669 0.485883 -1.847576 3.246227 -0.644073 1.092998
89 1022.0641056495 3.5280621669 0.171728 -1.808809 3.762623 -0.758958 1.255985
90 359.7470963146 3.5280621669 0.012587 -1.494157 3.378286 -0.386586 1.101503
91 511.7003369213 3.5280621669 -0.036716 -1.675504 3.117933 -0.867615 1.567291
92 432.2767566860 3.5280621669 0.273896 -1.527787 2.746206 -0.296118 1.470952
93 103.7896336841 3.5280621669 0.305835 -1.122602 2.931553 -0.865830 1.204530
94 21.4369249123 3.5280621669 -0.062781 -0.995821 3.076591 -0.489428 1.729218
95 76.6983386208 3.5280621669 -0.359675 -1.231699 2.620610 -0.617767 1.251846
96 8.7669714646 3.5280621669 0.113357 -0.809186 2.799957 -0.154310 1.098598
97 53.6780890666 3.5280621669 -0.331106 -0.701727 3.222078 -0.735416 1.067393
98 1273.1615056896 3.5280621669 -0.069524 -1.099283 2.828070 -0.615072 0.468027
99 5.5945401580 3.5280621669 -0.108556 -0.483474 2.457920 -0.804939 1.007331
100 481.9208145852 3.5280621669 0.372430 -0.399821 3.126876 -0.664700 0.678429
101 15.8426674961 3.5280621669 0.254367 -0.191902 2.992042 -0.672815 1.487745
102 21.7605555477 3.5280621669 0.091959 -0.364589 3.059915 -1.433664 1.090906
103 694.6880274107 3.5280621669 0.343223 -0.619303 3.747468 -0.973395 1.286729
104 550.8027082232 3.5280621669 0.142628 -1.061279 3.536691 -1.276888 0.594463
105 1309.0624273368 3.5280621669 0.717074 -1.071261 3.695333 -0.624267 0.583336
106 4.1306555741 3.5280621669 -0.275205 -0.672439 2.765491 -1.271086 1.782579
107 3.5676780522 3.5280621669 0.187777 -0.756151 2.219921 -0.667775 1.832977
108 3.0445567413 3.0445567413 0.605418 -0.676823 2.929949 -1.242203 1.961115
109 216.2691286536 3.0445567413 0.094348 -1.093522 3.472326 -1.645072 1.600049
110 172.9762905367 3.0445567413 0.946382 -0.874494 3.366091 -1.510120 1.106028
111 9.4240678108 3.0445567413 1.129994 -0.634649 2.908166 -0.603251 1.334799
112 5.2728973491 3.0445567413 0.755919 -0.424477 2.379522 -1.239317 1.255861
113 96.6517062602 3.0445567413 0.287102 -1.110054 2.509118 -1.777316 1.389369
114 54.9424037907 3.0445567413 -0.505349 -1.217952 2.882134 -1.592460 0.969369
115 727.4472667999 3.0445567413 0.329965 -1.748156 3.163737 -1.816101 0.936086
116 512.4688204138 3.0445567413 0.498566 -0.995915 2.636986 -1.559863 0.451540
117 531.1739615594 3.0445567413 1.158194 -1.391588 2.535115 -1.264955 1.358928
118 236.6604440820 3.0445567413 0.760746 -1.047628 2.088011 -0.599274 0.858415
119 602.2307212746 3.0445567413 0.175184 -1.694047 2.135383 -1.223393 0.914890
120 8.7288276029 3.0445567413 0.103976 -0.888275 1.662166 -1.260842 1.173568
121 473.7249724090 3.0445567413 0.672712 -0.590276 3.610375 0.138489 1.320120
122 480.4237533284 3.0445567413 0.523517 -1.508445 1.930243 -1.071726 1.813166
123 217.2455544375 3.0445567413 0.005253 -1.366112 1.623739 -0.361944 1.256526
124 181.2582779563 3.0445567413 -0.495482 -1.444841 1.966487 -1.219226 1.714851
125 51.6064329401 3.0445567413 0.811819 -0.791518 2.776453 0.118745 1.992612
126 57.4403209828 3.0445567413 0.761820 -0.268177 2.160706 0.004687 1.336726
127 196.6231441073 3.0445567413 -0.732152 -1.171211 1.877347 -1.076342 0.697315
128 150.9251935461 3.0445567413 1.177681 -0.980432 1.981919 -0.390445 1.780599
129 570.2344498951 3.0445567413 1.083868 -1.114833 2.696881 0.306545 1.088276
130 4.6523612757 3.0445567413 0.617097 -0.570902 1.242705 -0.492389 1.459031
131 923.7426569718 3.0445567413 0.534673 -1.063435 1.856428 0.378896 1.617698
132 1156.4647297030 3.0445567413 0.261117 -1.237110 3.121298 0.753892 1.549649
133 1447.0012611075 3.0445567413 0.512129 -0.277103 2.804679 0.812644 1.349496
134 699.5142573017 3.0445567413 -0.040384 -0.485702 1.587333 -0.124088 0.746770
135 5.4120417931 3.0445567413 -0.685097 -0.592231 1.569738 -0.604805 1.504516
136 414.8043162802 3.0445567413 -0.346568 -0.431151 2.174618 0.280969 1.662972
137 5.3294701074 3.0445567413 0.014688 0.223257 1.717830 -0.529616 1.548116
138 1187.1705725639 3.0445567413 1.334694 -1.778214 2.761785 -0.230837 1.875381
139 5.5035768609 3.0445567413 0.032026 -0.395973 1.408737 -1.228627 2.156615
140 118.2645040016 3.0445567413 -0.005700 -0.470026 1.334813 -0.130478 2.192755
141 4.0657961645 3.0445567413 0.802313 -0.019372 1.868749 -0.656166 2.271096
142 2.7699196627 2.7699196627 -0.312781 0.011884 2.174647 -0.584703 2.458658
143 321.8301492684 2.7699196627 0.349095 0.126268 2.229870 0.243244 2.280103
144 155.5198517518 2.7699196627 0.397398 -0.820135 2.085192 -0.346637 2.859219
145 724.8142591478 2.7699196627 1.029831 -0.475304 1.599437 0.275921 2.480424
146 4.8484086106 2.7699196627 0.122904 0.250683 2.253727 -1.512270 1.954731
147 3.5059020821 2.7699196627 -0.707968 -0.277153 1.951375 -1.628264 1.406601
148 81.5806605240 2.7699196627 -0.521321 -1.279413 2.102190 -0.133057 2.366653
149 349.4913949793 2.7699196627 -0.429824 -0.889443 2.089944 -1.206304 2.748778
150 4.2458506470 2.7699196627 -0.119326 -0.607206 2.082620 -2.131097 2.212377
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
76 17238.4803431266 4.4450642380 0.500000 3.500000 -4.500000 -3.500000 -2.500000
77 257381.3577064383 4.4450642380 4.500000 -2.500000 0.500000 4.500000 4.500000
78 26159.5991890663 4.4450642380 -0.500000 1.500000 -2.500000 -4.500000 -3.500000
79 105651.9094334059 4.4450642380 1.500000 -3.500000 4.500000 1.500000 1.500000
80 14482.1322964671 4.4450642380 -2.500000 2.500000 -1.500000 0.500000 0.500000
81 27719.3024476456 4.4450642380 2.500000 -4.500000 -0.500000 -0.500000 -4.500000
82 51703.2827956479 4.4450642380 3.500000 4.500000 3.500000 -1.500000 2.500000
83 68707.9186444946 4.4450642380 -4.500000 0.500000 -3.500000 -2.500000 3.500000
84 40382.7117564957 4.4450642380 -3.500000 -1.500000 1.500000 2.500000 -0.500000
85 62343.6440355270 4.4450642380 -1.500000 -0.500000 2.500000 3.500000 -1.500000
86 15236.5118836907 4.4450642380 -2.625654 2.492423 -2.124563 0.525286 0.574014
87 18040.0257834271 4.4450642380 -2.287912 2.235194 -1.826323 0.214347 0.868498
88 19592.2175731417 4.4450642380 -2.299627 2.128092 -1.820604 0.903190 0.641484
89 10537.1680403079 4.4450642380 -2.020192 2.511446 -1.943754 0.427883 0.269755
90 20069.7157294004 4.4450642380 -2.083086 2.869761 -1.862591 0.651350 0.795200
91 7130.6193352254 4.4450642380 -2.477747 1.988584 -1.875085 0.254170 0.048156
92 6042.8338979052 4.4450642380 -2.496322 2.555929 -1.887529 -0.174679 0.092651
93 6519.5261668100 4.4450642380 -2.269489 2.190035 -2.450013 -0.109864 0.126529
94 3596.0689063682 4.4450642380 -2.510416 2.499913 -2.267007 0.254893 -0.339172
95 1974.3048195576 4.4450642380 -2.044848 2.257531 -1.990334 -0.118756 -0.444768
96 3455.3985029403 4.4450642380 -1.979922 1.975306 -2.408061 0.416594 -0.431237
97 1031.7181086494 4.4450642380 -2.478179 1.895847 -2.421123 -0.134025 -0.635052
98 1143.9463883774 4.4450642380 -2.038571 2.396541 -2.721277 -0.132669 -0.676889
99 894.4160180748 4.4450642380 -2.533771 2.515006 -2.375729 -0.583047 -0.575420
100 18.8568064430 4.4450642380 -2.376465 2.423074 -2.224979 -0.069816 -1.145580
101 3.4694973209 3.4694973209 -2.036596 2.084941 -2.340328 -0.648032 -1.061323
102 67.0948296587 3.4694973209 -2.604235 2.112700 -1.759608 -0.555273 -0.914840
103 84.5427056182 3.4694973209 -2.118155 2.737109 -1.869197 -0.661504 -1.011595
104 3.2022548119 3.2022548119 -1.929840 2.091207 -1.651293 -0.268846 -1.296325
105 3.9051732647 3.2022548119 -2.392882 2.322223 -1.922470 -0.719265 -1.655556
106 10.7572328706 3.2022548119 -1.685931 2.582590 -2.213033 -0.370862 -1.587376
107 419.8519642425 3.2022548119 -2.280057 2.788712 -2.629918 -0.730349 -1.416096
108 148.3180438449 3.2022548119 -2.886530 2.143433 -2.573063 -0.678516 -1.317486
109 125.0752081649 3.2022548119 -2.216068 2.039335 -2.653348 -0.296136 -1.772095
110 145.0267896056 3.2022548119 -2.184309 2.125693 -2.657091 -1.155114 -1.804415
111 1069.2682783693 3.2022548119 -2.304851 2.121451 -3.240944 -0.717822 -1.261263
112 4.1173505308 3.2022548119 -2.467215 1.432516 -2.238145 -0.709110 -1.548934
113 428.9693753005 3.2022548119 -2.689330 1.543357 -3.036877 -0.855741 -1.829679
114 106.0992254042 3.2022548119 -2.579552 1.649493 -2.718956 -1.294055 -1.121641
115 226.5549889801 3.2022548119 -1.938413 1.370417 -2.930912 -0.825421 -1.456957
116 274.5786697356 3.2022548119 -2.625351 1.330870 -2.977234 -0.475208 -1.096494
117 48.3433333273 3.2022548119 -1.860053 1.409404 -2.429928 0.060204 -1.293095
118 430.7074628993 3.2022548119 -1.378261 1.986131 -2.937122 -0.137108 -1.342283
119 3.6550843838 3.2022548119 -1.464171 1.688350 -2.228413 -0.554144 -1.830989
120 4.5517780691 3.2022548119 -1.825354 1.854584 -1.761713 -1.299509 -1.434115
121 10.8833598767 3.2022548119 -2.523080 2.390828 -2.059180 -1.507476 -1.133709
122 925.8107691453 3.2022548119 -2.168036 1.724662 -3.259904 0.251293 -1.229693
123 7.1926862439 3.2022548119 -1.674899 1.202362 -1.958758 -0.742406 -0.963545
124 1226.1020425401 3.2022548119 -2.916335 2.357901 -3.191417 0.110833 -1.096956
125 7.6907361000 3.2022548119 -1.059017 1.909616 -2.038182 -0.466163 -1.025371
126 575.6044008113 3.2022548119 -2.057386 1.866452 -1.745119 -1.259721 -0.482268
127 21.6917305584 3.2022548119 -1.363871 1.879489 -2.491402 -1.345019 -1.014101
128 1001.2504380706 3.2022548119 -1.478257 1.440907 -2.795943 -0.500851 -0.580526
129 2.4484846958 2.4484846958 -1.968545 1.220346 -2.223578 -1.666906 -0.991778
130 880.6986894833 2.4484846958 -1.344875 2.139387 -2.148146 0.472046 -1.401012
131 1198.5765800262 2.4484846958 -2.269232 1.198401 -2.436715 -1.019674 -0.372930
132 30.2223608488 2.4484846958 -2.745313 1.432223 -1.723156 -1.372801 -1.007344
133 449.5930574177 2.4484846958 -2.958869 1.627646 -2.592841 0.342734 -1.522819
134 44.6719942302 2.4484846958 -1.522995 2.776973 -2.179473 -1.396486 -1.374834
135 1637.0578745851 2.4484846958 -2.240121 2.291625 -2.678226 0.778968 -1.529403
136 468.1880833620 2.4484846958 -1.941374 2.543364 -2.685211 -1.499373 -0.587432
137 418.4616298512 2.4484846958 -1.188265 2.755922 -2.579489 -0.770649 -0.767447
138 326.4449115902 2.4484846958 -1.277821 2.533538 -1.761722 -1.216530 -0.587557
139 312.8536617458 2.4484846958 -2.735001 0.987975 -1.787717 -0.338899 -0.823445
140 2.0274869469 2.0274869469 -1.747737 2.187109 -2.001295 -2.143720 -0.865504
141 2868.8752871901 2.0274869469 -1.306634 1.942318 -2.410483 -1.279025 -0.009587
142 206.2814669643 2.0274869469 -2.013020 2.041013 -2.743877 -2.119544 -1.416537
143 153.7385371797 2.0274869469 -2.470542 1.796483 -2.415745 -2.078133 -0.461843
144 6.6895675245 2.0274869469 -2.572350 0.496341 -2.332873 -1.029391 -1.178470
145 333.7940225518 2.0274869469 -2.136329 0.487986 -2.537636 -0.201446 -0.837591
146 10.3595321007 2.0274869469 -2.620733 1.535075 -2.153211 -2.021148 -1.702406
147 374.7548261495 2.0274869469 -3.464721 1.124778 -2.340643 -0.760813 -1.212530
148 55.0915991133 2.0274869469 -2.854397 0.606660 -2.484171 -0.116137 -1.608768
149 1218.4844463834 2.0274869469 -3.167151 0.821032 -2.622085 0.103766 -0.702042
150 3.6148101657 2.0274869469 -1.824556 0.521752 -2.279710 -0.547626 -1.818634
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
76 14697.2567277217 5.2427517026 -4.500000 0.500000 1.500000 3.500000 3.500000
77 61352.1253505315 5.2427517026 -3.500000 1.500000 -2.500000 -1.500000 -1.500000
78 76294.7278970562 5.2427517026 2.500000 3.500000 -3.500000 -3.500000 0.500000
79 33529.1645425463 5.2427517026 -0.500000 -0.500000 0.500000 4.500000 -2.500000
80 97788.3825902245 5.2427517026 4.500000 4.500000 -0.500000 -0.500000 -3.500000
81 59072.6710739743 5.2427517026 -1.500000 -3.500000 -4.500000 1.500000 4.500000
82 20190.9315965082 5.2427517026 3.500000 -2.500000 2.500000 -2.500000 1.500000
83 43947.5760903946 5.2427517026 -2.500000 2.500000 3.500000 -4.500000 2.500000
84 135241.9233492670 5.2427517026 1.500000 -4.500000 4.500000 0.500000 -4.500000
85 9520.4355407478 5.2427517026 0.500000 -1.500000 -1.500000 2.500000 -0.500000
86 9819.3326118660 5.2427517026 0.372894 -1.372898 -1.245753 2.754278 -0.754260
87 7372.0539768138 5.2427517026 0.455462 -1.079098 -1.228827 2.457791 -0.472488
88 8795.8761383424 5.2427517026 0.364209 -1.487518 -1.015527 2.275663 -0.598349
89 6182.6475369804 5.2427517026 0.746032 -1.426389 -1.004967 2.638017 -0.384486
90 11079.2708104077 5.2427517026 0.866723 -1.293578 -1.178727 2.379237 -0.809398
91 4347.6298211855 5.2427517026 0.180982 -1.443029 -1.056632 2.712763 -0.080928
92 3995.6602539749 5.2427517026 0.524724 -1.403819 -1.089131 2.256397 0.149697
93 2478.7969375377 5.2427517026 0.390592 -1.150033 -0.600671 2.449641 0.002399
94 2979.2967691806 5.2427517026 0.420542 -1.754993 -0.575148 2.462270 0.112165
95 2029.1958555527 5.2427517026 0.616029 -1.374282 -0.756684 2.796881 0.398502
96 2046.7492945540 5.2427517026 0.986644 -1.391794 -0.503883 2.339128 0.217071
97 1248.5497727029 5.2427517026 0.488368 -1.358267 -0.478836 2.251981 0.656032
98 620.9279781909 5.2427517026 0.613519 -1.374463 -0.031306 2.669159 0.403271
99 446.0110348706 5.2427517026 0.809380 -0.821854 -0.323756 2.552232 0.574570
100 997.4552902233 5.2427517026 1.033988 -1.367844 -0.264183 2.635733 0.910267
101 498.3037063582 5.2427517026 0.393929 -1.093953 -0.243895 2.863774 0.973684
102 766.2935666429 5.2427517026 0.915204 -1.037409 -0.175551 3.227601 0.620803
103 83.9812582700 5.2427517026 0.835335 -0.927540 0.311603 2.783587 0.929945
104 319.4595097824 5.2427517026 0.995497 -0.698286 -0.251370 2.968589 1.255929
105 146.2468718066 5.2427517026 1.508526 -0.786135 0.021307 2.823460 0.753061
106 211.3110116233 5.2427517026 0.967589 -0.295054 0.093376 3.077508 0.717257
107 1095.5548910716 5.2427517026 1.284266 -0.718249 0.317493 3.404134 1.102751
108 5.6846123501 5.2427517026 1.322705 -0.312222 0.344749 2.712377 1.257359
109 210.6749010234 5.2427517026 1.363664 -0.482663 0.747879 2.914458 0.619691
110 264.4357539483 5.2427517026 1.599245 -0.991046 0.686997 2.739353 1.203442
111 46.9120265495 5.2427517026 1.334191 -0.732933 0.474513 2.145748 0.765544
112 169.1731538992 5.2427517026 1.268724 -0.922703 0.088428 2.206818 1.437634
113 10.2992971258 5.2427517026 0.664464 -0.413512 0.072788 2.160453 1.148508
114 193.7078748423 5.2427517026 1.355135 -0.325999 -0.264123 2.124626 0.988813
115 36.9928343864 5.2427517026 1.052236 -0.040167 0.284778 2.307574 0.508583
116 292.8837935709 5.2427517026 0.873779 -0.703552 -0.082942 1.655143 0.555755
117 271.7519040393 5.2427517026 0.655354 -1.270539 0.327560 1.883726 0.979918
118 281.0845887138 5.2427517026 0.444293 -0.681879 0.462643 2.144952 0.376213
119 1603.9023294738 5.2427517026 1.112433 -0.702107 0.301299 2.500399 -0.079673
120 1729.4937114879 5.2427517026 0.880563 -1.372439 0.363671 1.850226 0.141611
121 490.0858196455 5.2427517026 0.958279 -1.328474 0.317482 2.911758 1.789770
122 34.6189228748 5.2427517026 0.840325 -0.825018 0.914823 2.382610 1.547322
123 170.7052513985 5.2427517026 0.503857 -0.551837 0.416696 2.964237 1.746374
124 1007.4541115116 5.2427517026 1.059468 -0.755851 1.031285 3.198108 1.656296
125 79.9352249724 5.2427517026 0.585278 -0.190948 0.923803 2.748440 1.018200
126 398.1336585634 5.2427517026 0.216509 -1.132907 0.899960 2.938834 1.296721
127 158.4027622675 5.2427517026 0.802683 -1.074865 1.229861 2.543333 0.679341
128 996.4936797929 5.2427517026 0.425121 -0.729686 0.844708 3.250640 0.426778
129 1715.6673213797 5.2427517026 0.979015 -1.515422 0.923012 3.261093 0.974128
130 2197.0331301254 5.2427517026 0.384244 -0.959089 0.383502 3.680390 1.279836
131 6.1319749386 5.2427517026 0.742785 -0.398512 0.965782 1.700247 0.887073
132 1058.1146677142 5.2427517026 1.077321 -1.770216 0.830917 2.329169 1.234868
133 209.2160522036 5.2427517026 0.192109 -1.263990 0.190949 2.333031 1.740495
134 4.1595301062 4.1595301062 -0.033245 -0.705703 0.792619 2.103337 1.198760
135 4.4844799342 4.1595301062 0.505613 -0.702828 0.481854 1.493409 1.700585
136 227.3739502104 4.1595301062 0.412317 -1.277898 1.198528 1.681207 1.309122
137 539.6853471325 4.1595301062 0.778136 -1.492912 0.641213 1.827686 2.030039
138 23.8364214893 4.1595301062 0.091345 -0.970949 1.003120 2.107634 2.114024
139 244.8839825952 4.1595301062 1.287075 -1.081967 0.859461 1.399733 1.352105
140 105.0305458841 4.1595301062 0.732407 -0.674193 0.295294 2.198291 2.364216
141 5.2055806031 4.1595301062 0.885929 -0.640619 1.245378 1.605058 2.070987
142 4.5319156812 4.1595301062 0.423232 -0.020375 0.852089 2.067761 1.875845
143 4.0969853736 4.0969853736 1.308458 -0.155093 0.578003 1.718634 1.666084
144 163.9702302177 4.0969853736 1.616276 -0.893692 0.800222 2.115791 2.175661
145 4.3604980750 4.0969853736 0.308768 -0.484008 1.698903 2.161353 1.443124
146 3.9786419195 3.9786419195 1.428603 -0.375552 1.494646 2.102662 1.367114
147 22.2776751079 3.9786419195 1.184237 -0.122445 1.147986 2.467582 2.203514
148 225.6646319364 3.9786419195 1.515770 -0.433618 0.250658 2.841583 2.266725
149 348.8762462729 3.9786419195 1.071693 -1.249391 1.738460 2.240904 1.799633
150 1067.0846465198 3.9786419195 0.879250 -1.028343 1.087355 2.664668 2.561340
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
76 16517.0044166586 3.0048889187 3.500000 3.500000 -3.500000 -3.500000 -2.500000
77 107990.5104387218 3.0048889187 0.500000 -3.500000 -2.500000 1.500000 3.500000
78 30703.7184239430 3.0048889187 -2.500000 -2.500000 -4.500000 3.500000 -4.500000
79 16054.6928716851 3.0048889187 -4.500000 -0.500000 -1.500000 0.500000 0.500000
80 143368.8588514259 3.0048889187 -0.500000 1.500000 4.500000 -1.500000 4.500000
81 37617.8841639098 3.0048889187 4.500000 4.500000 2.500000 -4.500000 -1.500000
82 31504.8487393822 3.0048889187 1.500000 -1.500000 0.500000 2.500000 -0.500000
83 10199.3281517582 3.0048889187 -1.500000 -4.500000 -0.500000 -2.500000 -3.500000
84 157549.3989232047 3.0048889187 2.500000 0.500000 3.500000 4.500000 1.500000
85 57926.0244032459 3.0048889187 -3.500000 2.500000 1.500000 -0.500000 2.500000
86 7584.6352846959 3.0048889187 -1.430813 -4.374489 -0.966565 -2.586224 -3.256121
87 9943.3819886757 3.0048889187 -1.653520 -4.456364 -0.976506 -2.176785 -3.558451
88 24873.1529145552 3.0048889187 -4.293928 -0.323109 -1.395226 0.280852 1.137608
89 5735.6218213508 3.0048889187 -1.852487 -4.284811 -0.692633 -2.340416 -3.089635
90 8462.2046191698 3.0048889187 -1.650535 -3.895199 -0.746912 -2.446164 -3.476660
91 5042.8818063691 3.0048889187 -1.314516 -4.164870 -0.669931 -2.075777 -3.144584
