,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
44,[-9.0065372],"[-3.897243107769, 3.897243107769]",-1218.688953,penalty,0.157929
45,[-8.9710933],"[-3.872180451128, 3.872180451128]",-1213.671882,penalty,0.153389
46,[-8.9356493],"[-3.847117794486, 3.847117794486]",-1208.654544,penalty,0.148582
47,[-8.9002054],"[-3.822055137845, 3.822055137845]",-1203.636924,penalty,0.143493
48,[-8.8647614],"[-3.796992481203, 3.796992481203]",-1198.619006,penalty,0.138107
49,[-8.8293175],"[-3.771929824561, 3.771929824561]",-1193.600773,penalty,0.132405
50,[-8.7938735],"[-3.746867167920, 3.746867167920]",-1188.582208,penalty,0.126372
51,[-8.7584296],"[-3.721804511278, 3.721804511278]",-1183.563292,penalty,0.119986
52,[-8.7229856],"[-3.696741854637, 3.696741854637]",-1178.544004,penalty,0.113230
53,[-8.6875417],"[-3.671679197995, 3.671679197995]",-1173.524323,penalty,0.106081
54,[-8.6520977],"[-3.646616541353, 3.646616541353]",-1168.504228,penalty,0.098517
55,[-8.6166538],"[-3.621553884712, 3.621553884712]",-1163.483695,penalty,0.090515
56,[-8.5812098],"[-3.596491228070, 3.596491228070]",-1158.462699,penalty,0.082050
57,[-8.5457659],"[-3.571428571429, 3.571428571429]",-1153.441213,penalty,0.073095
58,[-8.5103219],"[-3.546365914787, 3.546365914787]",-1148.419210,penalty,0.063624
59,[-8.4748780],"[-3.521303258145, 3.521303258145]",-1143.396660,penalty,0.053605
60,[-8.4394340],"[-3.496240601504, 3.496240601504]",-1138.373533,penalty,0.043009
61,[-8.4039901],"[-3.471177944862, 3.471177944862]",-1133.349794,penalty,0.031802
62,[-8.3685461],"[-3.446115288221, 3.446115288221]",-1128.325411,penalty,0.019950
63,[-8.3331022],"[-3.421052631579, 3.421052631579]",-1123.300344,penalty,0.007415
64,[-8.2976582],"[-3.395989974937, 3.395989974937]",-1118.274556,penalty,-0.005842
65,[-8.2622143],"[-3.370927318296, 3.370927318296]",-1113.248005,penalty,-0.019862
66,[-8.2267703],"[-3.345864661654, 3.345864661654]",-1108.220646,penalty,-0.034689
67,[-8.1913264],"[-3.320802005013, 3.320802005013]",-1103.192433,penalty,-0.050371
68,[-8.1558824],"[-3.295739348371, 3.295739348371]",-1098.163315,penalty,-0.066957
69,[-8.1204385],"[-3.270676691729, 3.270676691729]",-1093.133241,penalty,-0.084500
70,[-8.0849945],"[-3.245614035088, 3.245614035088]",-1088.102154,penalty,-0.103056
71,[-8.0495506],"[-3.220551378446, 3.220551378446]",-1083.069993,penalty,-0.122685
72,[-8.0141066],"[-3.195488721805, 3.195488721805]",-1078.036696,penalty,-0.143451
73,[-7.9786627],"[-3.170426065163, 3.170426065163]",-1073.002194,penalty,-0.165422
74,[-7.9432187],"[-3.145363408521, 3.145363408521]",-1067.966415,penalty,-0.188670
75,[-7.9077748],"[-3.120300751880, 3.120300751880]",-1062.929281,penalty,-0.213272
76,[-7.8723308],"[-3.095238095238, 3.095238095238]",-1057.890710,penalty,-0.239313
77,[-7.8368869],"[-3.070175438596, 3.070175438596]",-1052.850612,penalty,-0.266879
78,[-7.8014430],"[-3.045112781955, 3.045112781955]",-1047.808893,penalty,-0.296067
79,[-7.7659990],"[-3.020050125313, 3.020050125313]",-1042.765451,penalty,-0.326977
80,[-7.7305551],"[-2.994987468672, 2.994987468672]",-1037.720177,penalty,-0.359720
81,[-7.6951111],"[-2.969924812030, 2.969924812030]",-1032.672953,penalty,-0.394412
82,[-7.6596672],"[-2.944862155388, 2.944862155388]",-1027.623654,penalty,-0.431181
83,[-7.6242232],"[-2.919799498747, 2.919799498747]",-1022.572141,penalty,-0.470162
84,[-7.5887793],"[-2.894736842105, 2.894736842105]",-1017.518268,penalty,-0.511503
85,[-7.5533353],"[-2.869674185464, 2.869674185464]",-1012.461877,penalty,-0.555363
86,[-7.5178914],"[-2.844611528822, 2.844611528822]",-1007.402794,penalty,-0.601915
87,[-7.4824474],"[-2.819548872180, 2.819548872180]",-1002.340833,penalty,-0.651345
88,[-7.4470035],"[-2.794486215539, 2.794486215539]",-997.275790,penalty,-0.703856
89,[-7.4115595],"[-2.769423558897, 2.769423558897]",-992.207444,penalty,-0.759671
90,[-7.3761156],"[-2.744360902256, 2.744360902256]",-987.135554,penalty,-0.819030
91,[-7.3406716],"[-2.719298245614, 2.719298245614]",-982.059855,penalty,-0.882197
92,[-7.3052277],"[-2.694235588972, 2.694235588972]",-976.980060,penalty,-0.949461
93,[-7.2697837],"[-2.669172932331, 2.669172932331]",-971.895850,penalty,-1.021139
94,[-7.2343398],"[-2.644110275689, 2.644110275689]",-966.806877,penalty,-1.097581
95,[-7.1988958],"[-2.619047619048, 2.619047619048]",-961.712755,penalty,-1.179172
96,[-7.1634519],"[-2.593984962406, 2.593984962406]",-956.613058,penalty,-1.266338
97,[-7.1280079],"[-2.568922305764, 2.568922305764]",-951.507313,penalty,-1.359551
98,[-7.0925640],"[-2.543859649123, 2.543859649123]",-946.394996,penalty,-1.459337
99,[-7.0571200],"[-2.518796992481, 2.518796992481]",-941.275520,penalty,-1.566282
100,[-7.0216761],"[-2.493734335840, 2.493734335840]",-936.148228,penalty,-1.681042
101,[-6.9862321],"[-2.468671679198, 2.468671679198]",-931.012384,penalty,-1.804355
102,[-6.9507882],"[-2.443609022556, 2.443609022556]",-925.867158,penalty,-1.937050
103,[-6.9153442],"[-2.418546365915, 2.418546365915]",-920.711610,penalty,-2.080066
104,[-6.8799003],"[-2.393483709273, 2.393483709273]",-915.544675,penalty,-2.234470
105,[-6.8444563],"[-2.368421052632, 2.368421052632]",-910.365137,penalty,-2.401477
106,[-6.8090124],"[-2.343358395990, 2.343358395990]",-905.171604,penalty,-2.582479
107,[-6.7735684],"[-2.318295739348, 2.318295739348]",-899.962475,penalty,-2.779076
108,[-6.7381245],"[-2.293233082707, 2.293233082707]",-894.735899,penalty,-2.993121
109,[-6.7026805],"[-2.268170426065, 2.268170426065]",-889.489724,penalty,-3.226764
110,[-6.6672366],"[-2.243107769424, 2.243107769424]",-884.221436,penalty,-3.482521
111,[-6.6317926],"[-2.218045112782, 2.218045112782]",-878.928080,penalty,-3.763346
112,[-6.5963487],"[-2.192982456140, 2.192982456140]",-873.606157,penalty,-4.072737
113,[-6.5609047],"[-2.167919799499, 2.167919799499]",-868.251503,penalty,-4.414860
114,[-6.5254608],"[-2.142857142857, 2.142857142857]",-862.859117,penalty,-4.794715
115,[-6.4900168],"[-2.117794486216, 2.117794486216]",-857.422953,penalty,-5.218348
116,[-6.4545729],"[-2.092731829574, 2.092731829574]",-851.935633,penalty,-5.693136
117,[-6.4191289],"[-2.067669172932, 2.067669172932]",-846.388076,penalty,-6.228162
118,[-6.3836850],"[-2.042606516291, 2.042606516291]",-840.768984,penalty,-6.834722
119,[-6.3482410],"[-2.017543859649, 2.017543859649]",-835.064153,penalty,-7.527022
120,[-6.3127971],"[-1.992481203008, 1.992481203008]",-829.255504,penalty,-8.323140
121,[-6.2773531],"[-1.967418546366, 1.967418546366]",-823.319718,penalty,-9.246394
122,[-6.2419092],"[-1.942355889724, 1.942355889724]",-817.226280,penalty,-10.327301
123,[-6.2064652],"[-1.917293233083, 1.917293233083]",-810.934590,penalty,-11.606459
124,[-6.1710213],"[-1.892230576441, 1.892230576441]",-804.389648,penalty,-13.138871
125,[-6.1355774],"[-1.867167919800, 1.867167919799]",-797.515387,penalty,-15.000600
126,[-6.1001334],"[-1.842105263158, 1.842105263158]",-790.204142,penalty,-17.299314
127,[-6.0646895],"[-1.817042606516, 1.817042606516]",-782.299404,penalty,-20.191520
128,[-6.0292455],"[-1.791979949875, 1.791979949875]",-773.566601,penalty,-23.911792
129,[-5.9938016],"[-1.766917293233, 1.766917293233]",-763.641422,penalty,-28.824440
130,[-5.9583576],"[-1.741854636591, 1.741854636591]",-751.933932,penalty,-35.519398
131,[-5.9229137],"[-1.716791979950, 1.716791979950]",-737.440429,penalty,-45.000370
132,[-5.8874697],"[-1.691729323308, 1.691729323308]",-718.349574,penalty,-59.078693
133,[-5.8520258],"[-1.666666666667, 1.666666666667]",-691.155292,penalty,-81.260444
134,[-5.8165818],"[-1.641604010025, 1.641604010025]",-648.500965,penalty,-118.902240
135,[-5.7811379],"[-1.616541353383, 1.616541353383]",-573.674049,penalty,-188.716624
136,[-5.7456939],"[-1.591478696742, 1.591478696742]",-428.423820,penalty,-328.954322
137,[-5.7102500],"[-1.566416040100, 1.566416040100]",-165.166406,penalty,-587.199205
138,[-5.6748060],"[-1.541353383459, 1.541353383459]",0.000000,no penalty,-742.004948
139,[-5.6393621],"[-1.516290726817, 1.516290726817]",0.000000,no penalty,-498.994766
140,[-5.6039181],"[-1.491228070175, 1.491228070175]",0.000000,no penalty,-273.137899
141,[-5.5684742],"[-1.466165413534, 1.466165413534]",0.000000,no penalty,-159.279385
142,[-5.5330302],"[-1.441102756892, 1.441102756892]",0.000000,no penalty,-102.044193
143,[-5.4975863],"[-1.416040100251, 1.416040100251]",0.000000,no penalty,-70.604109
144,[-5.4621423],"[-1.390977443609, 1.390977443609]",0.000000,no penalty,-51.799062
145,[-5.4266984],"[-1.365914786967, 1.365914786967]",0.000000,no penalty,-39.747321
146,[-5.3912544],"[-1.340852130326, 1.340852130326]",0.000000,no penalty,-31.591865
147,[-5.3558105],"[-1.315789473684, 1.315789473684]",0.000000,no penalty,-25.832079
148,[-5.3203665],"[-1.290726817043, 1.290726817043]",0.000000,no penalty,-21.625645
149,[-5.2849226],"[-1.265664160401, 1.265664160401]",0.000000,no penalty,-18.473039
150,[-5.2494786],"[-1.240601503759, 1.240601503759]",0.000000,no penalty,-16.064441
151,[-5.2140347],"[-1.215538847118, 1.215538847118]",0.000000,no penalty,-14.200762
152,[-5.1785907],"[-1.190476190476, 1.190476190476]",0.000000,no penalty,-12.750769
153,[-5.1431468],"[-1.165413533835, 1.165413533835]",0.000000,no penalty,-11.626861
154,[-5.1077028],"[-1.140350877193, 1.140350877193]",0.000000,no penalty,-10.771072
155,[-5.0722589],"[-1.115288220551, 1.115288220551]",0.000000,no penalty,-10.147088
156,[-5.0368149],"[-1.090225563910, 1.090225563910]",0.000000,no penalty,-9.736191
157,[-5.0013710],"[-1.065162907268, 1.065162907268]",0.000000,no penalty,-9.536337
158,[-4.9659270],"[-1.040100250627, 1.040100250627]",0.000000,no penalty,-9.564579
159,[-4.9304831],"[-1.015037593985, 1.015037593985]",0.000000,no penalty,-9.864392
160,[-4.8950391],"[-0.989974937343, 0.989974937343]",0.000000,no penalty,-10.522053
161,[-4.8595952],"[-0.964912280702, 0.964912280702]",0.000000,no penalty,-11.702158
162,[-4.8241512],"[-0.939849624060, 0.939849624060]",0.000000,no penalty,-13.727371
163,[-4.7887073],"[-0.914786967419, 0.914786967419]",0.000000,no penalty,-17.262837
164,[-4.7532633],"[-0.889724310777, 0.889724310777]",0.000000,no penalty,-23.694334
165,[-4.7178194],"[-0.864661654135, 0.864661654135]",0.000000,no penalty,-34.994749
166,[-4.6823754],"[-0.839598997494, 0.839598997494]",0.000000,no penalty,-45.157161
167,[-4.6469315],"[-0.814536340852, 0.814536340852]",0.000000,no penalty,-33.735423
168,[-4.6114875],"[-0.789473684211, 0.789473684211]",0.000000,no penalty,-17.970234
169,[-4.5760436],"[-0.764411027569, 0.764411027569]",0.000000,no penalty,-9.880846
170,[-4.5405996],"[-0.739348370927, 0.739348370927]",0.000000,no penalty,-5.982297
171,[-4.5051557],"[-0.714285714286, 0.714285714286]",0.000000,no penalty,-3.893962
172,[-4.4697118],"[-0.689223057644, 0.689223057644]",0.000000,no penalty,-2.650902
173,[-4.4342678],"[-0.664160401003, 0.664160401003]",0.000000,no penalty,-1.848424
174,[-4.3988239],"[-0.639097744361, 0.639097744361]",0.000000,no penalty,-1.298994
175,[-4.3633799],"[-0.614035087719, 0.614035087719]",0.000000,no penalty,-0.906940
176,[-4.3279360],"[-0.588972431078, 0.588972431078]",0.000000,no penalty,-0.619301
177,[-4.2924920],"[-0.563909774436, 0.563909774436]",0.000000,no penalty,-0.404721
178,[-4.2570481],"[-0.538847117794, 0.538847117794]",0.000000,no penalty,-0.243575
179,[-4.2216041],"[-0.513784461153, 0.513784461153]",0.000000,no penalty,-0.123013
180,[-4.1861602],"[-0.488721804511, 0.488721804511]",0.000000,no penalty,-0.034296
181,[-4.1507162],"[-0.463659147870, 0.463659147870]",0.000000,no penalty,0.028699
182,[-4.1152723],"[-0.438596491228, 0.438596491228]",0.000000,no penalty,0.070374
183,[-4.0798283],"[-0.413533834586, 0.413533834586]",0.000000,no penalty,0.093955
184,[-4.0443844],"[-0.388471177945, 0.388471177945]",0.000000,no penalty,0.101836
185,[-4.0089404],"[-0.363408521303, 0.363408521303]",0.000000,no penalty,0.095814
186,[-3.9734965],"[-0.338345864662, 0.338345864662]",0.000000,no penalty,0.077238
187,[-3.9380525],"[-0.313283208020, 0.313283208020]",0.000000,no penalty,0.047115
188,[-3.9026086],"[-0.288220551378, 0.288220551378]",0.000000,no penalty,0.006183
189,[-3.8671646],"[-0.263157894737, 0.263157894737]",0.000000,no penalty,-0.045036
190,[-3.8317207],"[-0.238095238095, 0.238095238095]",0.000000,no penalty,-0.106203
191,[-3.7962767],"[-0.213032581454, 0.213032581454]",0.000000,no penalty,-0.177137
192,[-3.7608328],"[-0.187969924812, 0.187969924812]",0.000000,no penalty,-0.257792
193,[-3.7253888],"[-0.162907268170, 0.162907268170]",0.000000,no penalty,-0.348257
194,[-3.6899449],"[-0.137844611529, 0.137844611529]",0.000000,no penalty,-0.448741
195,[-3.6545009],"[-0.112781954887, 0.112781954887]",0.000000,no penalty,-0.559576
196,[-3.6190570],"[-0.087719298246, 0.087719298246]",0.000000,no penalty,-0.681223
197,[-3.5836130],"[-0.062656641604, 0.062656641604]",0.000000,no penalty,-0.814272
198,[-3.5481691],"[-0.037593984962, 0.037593984962]",0.000000,no penalty,-0.959459
199,[-3.5127251],"[-0.012531328321, 0.012531328321]",0.000000,no penalty,-1.117681
200,[-3.4772812],"[0.012531328321, -0.012531328321]",0.000000,no penalty,-1.290009
201,[-3.4418372],"[0.037593984962, -0.037593984962]",0.000000,no penalty,-1.477725
202,[-3.4063933],"[0.062656641604, -0.062656641604]",0.000000,no penalty,-1.682346
203,[-3.3709493],"[0.087719298246, -0.087719298246]",0.000000,no penalty,-1.905670
204,[-3.3355054],"[0.112781954887, -0.112781954887]",0.000000,no penalty,-2.149825
205,[-3.3000614],"[0.137844611529, -0.137844611529]",0.000000,no penalty,-2.417341
206,[-3.2646175],"[0.162907268170, -0.162907268170]",0.000000,no penalty,-2.711228
207,[-3.2291735],"[0.187969924812, -0.187969924812]",0.000000,no penalty,-3.035087
208,[-3.1937296],"[0.213032581454, -0.213032581454]",0.000000,no penalty,-3.393248
209,[-3.1582856],"[0.238095238095, -0.238095238095]",0.000000,no penalty,-3.790946
210,[-3.1228417],"[0.263157894737, -0.263157894737]",0.000000,no penalty,-4.234558
211,[-3.0873977],"[0.288220551378, -0.288220551378]",0.000000,no penalty,-4.731913
212,[-3.0519538],"[0.313283208020, -0.313283208020]",0.000000,no penalty,-5.292705
213,[-3.0165098],"[0.338345864662, -0.338345864662]",0.000000,no penalty,-5.929060
214,[-2.9810659],"[0.363408521303, -0.363408521303]",0.000000,no penalty,-6.656303
215,[-2.9456219],"[0.388471177945, -0.388471177945]",0.000000,no penalty,-7.494044
216,[-2.9101780],"[0.413533834586, -0.413533834586]",0.000000,no penalty,-8.467711
217,[-2.8747340],"[0.438596491228, -0.438596491228]",0.000000,no penalty,-9.610765
218,[-2.8392901],"[0.463659147870, -0.463659147870]",0.000000,no penalty,-10.967981
219,[-2.8038462],"[0.488721804511, -0.488721804511]",0.000000,no penalty,-12.600404
220,[-2.7684022],"[0.513784461153, -0.513784461153]",0.000000,no penalty,-14.593036
221,[-2.7329583],"[0.538847117794, -0.538847117794]",0.000000,no penalty,-17.067123
222,[-2.6975143],"[0.563909774436, -0.563909774436]",0.000000,no penalty,-20.200460
223,[-2.6620704],"[0.588972431078, -0.588972431078]",0.000000,no penalty,-24.262256
224,[-2.6266264],"[0.614035087719, -0.614035087719]",0.000000,no penalty,-29.675744
225,[-2.5911825],"[0.639097744361, -0.639097744361]",0.000000,no penalty,-37.136620
226,[-2.5557385],"[0.664160401003, -0.664160401003]",0.000000,no penalty,-47.851338
227,[-2.5202946],"[0.689223057644, -0.689223057644]",0.000000,no penalty,-64.053006
228,[-2.4848506],"[0.714285714286, -0.714285714286]",0.000000,no penalty,-90.219905
229,[-2.4494067],"[0.739348370927, -0.739348370927]",0.000000,no penalty,-136.258369
230,[-2.4139627],"[0.764411027569, -0.764411027569]",0.000000,no penalty,-226.686400
231,[-2.3785188],"[0.789473684211, -0.789473684211]",0.000000,no penalty,-426.964824
232,[-2.3430748],"[0.814536340852, -0.814536340852]",0.000000,no penalty,-852.368644
233,[-2.3076309],"[0.839598997494, -0.839598997494]",0.000000,no penalty,-1066.872004
234,[-2.2721869],"[0.864661654135, -0.864661654135]",0.000000,no penalty,-608.984610
235,[-2.2367430],"[0.889724310777, -0.889724310777]",0.000000,no penalty,-306.324483
236,[-2.2012990],"[0.914786967419, -0.914786967419]",0.000000,no penalty,-173.468606
237,[-2.1658551],"[0.939849624060, -0.939849624060]",0.000000,no penalty,-109.895451
238,[-2.1304111],"[0.964912280702, -0.964912280702]",0.000000,no penalty,-75.585368
239,[-2.0949672],"[0.989974937343, -0.989974937343]",0.000000,no penalty,-55.170817
240,[-2.0595232],"[1.015037593985, -1.015037593985]",0.000000,no penalty,-42.078276
241,[-2.0240793],"[1.040100250627, -1.040100250627]",0.000000,no penalty,-33.179103
242,[-1.9886353],"[1.065162907268, -1.065162907268]",0.000000,no penalty,-26.845844
243,[-1.9531914],"[1.090225563910, -1.090225563910]",0.000000,no penalty,-22.168545
244,[-1.9177474],"[1.115288220551, -1.115288220551]",0.000000,no penalty,-18.607511
245,[-1.8823035],"[1.140350877193, -1.140350877193]",0.000000,no penalty,-15.826657
246,[-1.8468595],"[1.165413533835, -1.165413533835]",0.000000,no penalty,-13.607965
247,[-1.8114156],"[1.190476190476, -1.190476190476]",0.000000,no penalty,-11.805017
248,[-1.7759716],"[1.215538847118, -1.215538847118]",0.000000,no penalty,-10.316515
249,[-1.7405277],"[1.240601503759, -1.240601503759]",0.000000,no penalty,-9.070543
250,[-1.7050837],"[1.265664160401, -1.265664160401]",0.000000,no penalty,-8.014884
251,[-1.6696398],"[1.290726817043, -1.290726817043]",0.000000,no penalty,-7.110858
252,[-1.6341958],"[1.315789473684, -1.315789473684]",0.000000,no penalty,-6.329307
253,[-1.5987519],"[1.340852130326, -1.340852130326]",0.000000,no penalty,-5.647899
254,[-1.5633079],"[1.365914786967, -1.365914786967]",0.000000,no penalty,-5.049287
255,[-1.5278640],"[1.390977443609, -1.390977443609]",0.000000,no penalty,-4.519823
256,[-1.4924200],"[1.416040100251, -1.416040100251]",0.000000,no penalty,-4.048646
257,[-1.4569761],"[1.441102756892, -1.441102756892]",0.000000,no penalty,-3.627021
258,[-1.4215321],"[1.466165413534, -1.466165413534]",0.000000,no penalty,-3.247856
259,[-1.3860882],"[1.491228070175, -1.491228070175]",0.000000,no penalty,-2.905344
260,[-1.3506442],"[1.516290726817, -1.516290726817]",0.000000,no penalty,-2.594692
261,[-1.3152003],"[1.541353383459, -1.541353383459]",0.000000,no penalty,-2.311917
262,[-1.2797563],"[1.566416040100, -1.566416040100]",0.000000,no penalty,-2.053686
263,[-1.2443124],"[1.591478696742, -1.591478696742]",0.000000,no penalty,-1.817197
264,[-1.2088684],"[1.616541353383, -1.616541353383]",0.000000,no penalty,-1.600081
265,[-1.1734245],"[1.641604010025, -1.641604010025]",0.000000,no penalty,-1.400325
266,[-1.1379806],"[1.666666666667, -1.666666666667]",0.000000,no penalty,-1.216217
267,[-1.1025366],"[1.691729323308, -1.691729323308]",0.000000,no penalty,-1.046293
268,[-1.0670927],"[1.716791979950, -1.716791979950]",0.000000,no penalty,-0.889300
269,[-1.0316487],"[1.741854636591, -1.741854636591]",0.000000,no penalty,-0.744166
270,[-0.9962048],"[1.766917293233, -1.766917293233]",0.000000,no penalty,-0.609974
271,[-0.9607608],"[1.791979949875, -1.791979949875]",0.000000,no penalty,-0.485942
272,[-0.9253169],"[1.817042606516, -1.817042606516]",0.000000,no penalty,-0.371404
273,[-0.8898729],"[1.842105263158, -1.842105263158]",0.000000,no penalty,-0.265802
274,[-0.8544290],"[1.867167919799, -1.867167919799]",0.000000,no penalty,-0.168670
275,[-0.8189850],"[1.892230576441, -1.892230576441]",0.000000,no penalty,-0.079630
276,[-0.7835411],"[1.917293233083, -1.917293233083]",0.000000,no penalty,0.001616
277,[-0.7480971],"[1.942355889724, -1.942355889724]",0.000000,no penalty,0.075290
278,[-0.7126532],"[1.967418546366, -1.967418546366]",0.000000,no penalty,0.141537
279,[-0.6772092],"[1.992481203008, -1.992481203008]",0.000000,no penalty,0.200428
280,[-0.6417653],"[2.017543859649, -2.017543859649]",0.000000,no penalty,0.251957
281,[-0.6063213],"[2.042606516291, -2.042606516291]",0.000000,no penalty,0.296034
282,[-0.5708774],"[2.067669172932, -2.067669172932]",0.000000,no penalty,0.332479
283,[-0.5354334],"[2.092731829574, -2.092731829574]",0.000000,no penalty,0.361010
284,[-0.4999895],"[2.117794486216, -2.117794486216]",0.000000,no penalty,0.381222
285,[-0.4645455],"[2.142857142857, -2.142857142857]",0.000000,no penalty,0.392567
286,[-0.4291016],"[2.167919799499, -2.167919799499]",0.000000,no penalty,0.394318
287,[-0.3936576],"[2.192982456140, -2.192982456140]",0.000000,no penalty,0.385521
288,[-0.3582137],"[2.218045112782, -2.218045112782]",0.000000,no penalty,0.364925
289,[-0.3227697],"[2.243107769424, -2.243107769424]",0.000000,no penalty,0.330891
290,[-0.2873258],"[2.268170426065, -2.268170426065]",0.000000,no penalty,0.281249
291,[-0.2518818],"[2.293233082707, -2.293233082707]",0.000000,no penalty,0.213114
292,[-0.2164379],"[2.318295739348, -2.318295739348]",0.000000,no penalty,0.122648
293,[-0.1809939],"[2.343358395990, -2.343358395990]",0.000000,no penalty,0.004890
294,[-0.1455500],"[2.368421052632, -2.368421052632]",0.000000,no penalty,-0.145771
295,[-0.1101060],"[2.393483709273, -2.393483709273]",0.000000,no penalty,-0.331639
296,[-0.0746621],"[2.418546365915, -2.418546365915]",0.000000,no penalty,-0.531635
297,[-0.0392181],"[2.443609022556, -2.443609022556]",0.000000,no penalty,-0.634359
298,[-0.0037742],"[2.468671679198, -2.468671679198]",0.000000,no penalty,-0.464433
299,[0.0316698],"[2.493734335840, -2.493734335840]",0.000000,no penalty,-0.146734
300,[0.0671137],"[2.518796992481, -2.518796992481]",0.000000,no penalty,0.126603
301,[0.1025577],"[2.543859649123, -2.543859649123]",0.000000,no penalty,0.326166
302,[0.1380016],"[2.568922305764, -2.568922305764]",0.000000,no penalty,0.466700
303,[0.1734456],"[2.593984962406, -2.593984962406]",0.000000,no penalty,0.562657
304,[0.2088895],"[2.619047619048, -2.619047619048]",0.000000,no penalty,0.623814
305,[0.2443335],"[2.644110275689, -2.644110275689]",0.000000,no penalty,0.656414
306,[0.2797774],"[2.669172932331, -2.669172932331]",0.000000,no penalty,0.664340
307,[0.3152214],"[2.694235588972, -2.694235588972]",0.000000,no penalty,0.649854
308,[0.3506653],"[2.719298245614, -2.719298245614]",0.000000,no penalty,0.614020
309,[0.3861093],"[2.744360902256, -2.744360902256]",0.000000,no penalty,0.556912
310,[0.4215532],"[2.769423558897, -2.769423558897]",0.000000,no penalty,0.477678
311,[0.4569972],"[2.794486215539, -2.794486215539]",0.000000,no penalty,0.374483
