evaluations raw_y raw_y_best x0 x1 x2 x3 x4
67 42229.1667873986 3.5280621669 -5.000000 -0.182688 5.000000 -2.135017 -2.247157
68 61575.1744693501 3.5280621669 -5.000000 -0.226266 5.000000 -1.488394 -2.855840
69 92551.7748093749 3.5280621669 -5.000000 -0.469033 5.000000 -0.678864 -3.600016
70 78.9013863806 3.5280621669 -2.591610 -1.787927 1.647487 -1.081171 1.457846
71 3.6739133506 3.5280621669 -1.958973 -1.236301 1.662461 -0.944611 1.548207
72 80830.6248819348 3.5280621669 -5.000000 -0.332365 5.000000 0.016439 -3.091218
73 119583.0214071148 3.5280621669 -5.000000 -0.479789 5.000000 0.865742 -3.892590
74 52481.8792081826 3.5280621669 -2.212186 -2.891241 5.000000 5.000000 5.000000
75 61865.4669618586 3.5280621669 -5.000000 -1.489506 5.000000 5.000000 0.763001
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 17238.4803431266 17238.4803431266 0.500000 3.500000 -4.500000 -3.500000 -2.500000
2 257381.3577064383 17238.4803431266 4.500000 -2.500000 0.500000 4.500000 4.500000
3 26159.5991890663 17238.4803431266 -0.500000 1.500000 -2.500000 -4.500000 -3.500000
4 105651.9094334059 17238.4803431266 1.500000 -3.500000 4.500000 1.500000 1.500000
5 14482.1322964671 14482.1322964671 -2.500000 2.500000 -1.500000 0.500000 0.500000
6 27719.3024476456 14482.1322964671 2.500000 -4.500000 -0.500000 -0.500000 -4.500000
7 51703.2827956479 14482.1322964671 3.500000 4.500000 3.500000 -1.500000 2.500000
8 68707.9186444946 14482.1322964671 -4.500000 0.500000 -3.500000 -2.500000 3.500000
9 40382.7117564957 14482.1322964671 -3.500000 -1.500000 1.500000 2.500000 -0.500000
10 62343.6440355270 14482.1322964671 -1.500000 -0.500000 2.500000 3.500000 -1.500000
11 123735.3603315271 14482.1322964671 2.059370 -5.000000 4.652119 3.444492 -1.772654
12 6126.0846838919 6126.0846838919 4.141169 5.000000 0.380970 -2.934958 0.592561
13 81820.3581523837 6126.0846838919 4.892153 5.000000 0.821623 -3.993969 4.205465
14 22788.6637729282 6126.0846838919 3.906362 5.000000 -0.257954 -3.505572 1.926165
15 15.5861769122 15.5861769122 2.144521 1.701145 -0.640172 -2.073214 -0.601981
16 3167.8503611639 15.5861769122 1.631307 3.044030 -1.083785 -2.344614 0.300610
17 10871.4760629110 15.5861769122 5.000000 1.461803 -0.547484 -4.324422 -2.405950
18 92852.7177707343 15.5861769122 4.777117 5.000000 -5.000000 -5.000000 -5.000000
19 4.4450642380 4.4450642380 -0.769991 -0.753120 -1.227239 -0.380907 -1.470651
20 32435.0260630340 4.4450642380 -5.000000 -5.000000 -5.000000 -0.578360 -5.000000
21 30079.9348651395 4.4450642380 -4.124400 -5.000000 -0.929148 2.656931 -3.056263
22 71.9468756629 4.4450642380 2.899003 1.713175 -0.320442 -2.339121 -0.553252
23 41745.4823704823 4.4450642380 -5.000000 -5.000000 -5.000000 -2.193388 -5.000000
24 546.1353305677 4.4450642380 1.104976 1.577632 -1.070849 -1.816612 -0.353153
25 64452.1126516704 4.4450642380 -5.000000 -4.862916 -5.000000 -3.982440 -5.000000
26 297.8292428998 4.4450642380 1.561918 1.704658 -1.000275 -2.091699 -0.381359
27 76080.5731699931 4.4450642380 0.226015 -5.000000 -5.000000 -4.362656 -5.000000
28 363.1574389717 4.4450642380 1.898137 1.722474 -0.862146 -2.176658 -0.332101
29 76937.6497219107 4.4450642380 1.745987 -5.000000 -5.000000 -4.282616 -5.000000
30 67427.0334393807 4.4450642380 3.383055 -5.000000 -4.654102 -3.635954 -5.000000
31 54120.9530067329 4.4450642380 5.000000 -5.000000 -3.088820 -2.095701 -5.000000
32 99576.3435091757 4.4450642380 -4.803426 -5.000000 1.095664 5.000000 -5.000000
33 251.8985575585 4.4450642380 2.178146 1.886652 -1.276919 -2.678467 -0.307631
34 43347.0843654697 4.4450642380 5.000000 -5.000000 -1.152760 0.708885 -5.000000
35 118827.2658140522 4.4450642380 5.000000 -5.000000 1.778221 4.795099 -5.000000
36 2516.5368871555 4.4450642380 -1.108662 -2.789849 -1.317956 0.102151 -2.014680
37 323.5772316759 4.4450642380 2.169288 1.852643 -1.264831 -2.734816 -0.282628
38 468.9420036581 4.4450642380 2.008239 1.843396 -1.227344 -2.615092 -0.194417
39 565.2456435777 4.4450642380 1.910621 1.815307 -1.203165 -2.581504 -0.161302
40 127177.0805893137 4.4450642380 5.000000 -5.000000 1.992765 5.000000 -5.000000
41 422.9412817828 4.4450642380 2.049674 1.748875 -1.282580 -2.672768 -0.219543
42 4556.3859426596 4.4450642380 0.781001 1.843581 -0.946125 -1.887932 0.363863
43 139682.4916341022 4.4450642380 5.000000 -5.000000 2.758154 5.000000 -5.000000
44 51936.0841038706 4.4450642380 5.000000 -5.000000 -2.072057 2.709049 -5.000000
45 216.5205368388 4.4450642380 2.334639 1.541833 -1.153822 -2.627937 -0.306270
46 40775.8581047802 4.4450642380 -5.000000 -5.000000 -5.000000 -2.075327 -5.000000
47 42886.6478831758 4.4450642380 4.760762 -5.000000 -3.821065 2.282079 -5.000000
48 260534.1302757241 4.4450642380 -4.416797 5.000000 5.000000 2.630036 5.000000
49 81884.1005252619 4.4450642380 5.000000 -5.000000 -5.000000 -4.100369 -5.000000
50 287.5204613440 4.4450642380 -1.036773 -1.141870 -0.987355 -0.198987 -0.931815
51 57380.6672712999 4.4450642380 -5.000000 -5.000000 -5.000000 -3.518324 -5.000000
52 408.1433604727 4.4450642380 -0.952876 -1.163356 -0.922461 -0.150600 -0.922542
53 74738.8734597822 4.4450642380 -5.000000 -5.000000 -5.000000 -4.505947 -5.000000
54 542.7655503198 4.4450642380 -0.903421 -1.307362 -0.870815 -0.064382 -0.986297
55 76714.1322214591 4.4450642380 -5.000000 -5.000000 -5.000000 -4.764229 -4.875232
56 47756.0810597025 4.4450642380 5.000000 -5.000000 -4.305161 2.995408 -5.000000
57 59422.2479523707 4.4450642380 5.000000 -5.000000 -4.571573 4.087883 -5.000000
58 51.3881044902 4.4450642380 -1.290115 -1.397227 -1.176722 -0.359741 -1.132509
59 85248.9507717850 4.4450642380 -5.000000 -5.000000 -5.000000 -5.000000 -5.000000
60 53723.0566891619 4.4450642380 5.000000 -5.000000 -5.000000 3.709807 -5.000000
61 140.5924666003 4.4450642380 -1.423775 -1.583961 -1.187255 -0.299891 -1.220713
62 743.4012121510 4.4450642380 2.321166 1.858776 -0.932018 -2.576936 -0.101280
63 787.2871343732 4.4450642380 2.295481 1.830091 -0.929352 -2.552727 -0.094546
64 780.9912085245 4.4450642380 2.232222 1.763516 -0.930892 -2.532207 -0.101484
65 843.1412852004 4.4450642380 2.211995 1.738378 -0.894249 -2.496819 -0.092869
66 85248.9507717850 4.4450642380 -5.000000 -5.000000 -5.000000 -5.000000 -5.000000
67 55393.7665878236 4.4450642380 5.000000 -5.000000 -5.000000 3.850240 -5.000000
68 659.9590883405 4.4450642380 2.294845 1.785896 -0.944360 -2.648751 -0.113912
69 207.0553872142 4.4450642380 -1.308029 -1.586575 -1.118338 -0.236459 -1.188580
70 100111.7490821014 4.4450642380 5.000000 -5.000000 -5.000000 -5.000000 -5.000000
71 85248.9507717850 4.4450642380 -5.000000 -5.000000 -5.000000 -5.000000 -5.000000
72 608.5631119505 4.4450642380 2.500801 1.736505 -0.876025 -2.572963 -0.143330
73 85248.9507717850 4.4450642380 -5.000000 -5.000000 -5.000000 -5.000000 -5.000000
74 425.1949341443 4.4450642380 -1.191259 -1.581479 -0.962532 -0.105588 -1.110327
75 72760.8005623653 4.4450642380 5.000000 -5.000000 -5.000000 5.000000 -5.000000
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 14697.2567277217 14697.2567277217 -4.500000 0.500000 1.500000 3.500000 3.500000
2 61352.1253505315 14697.2567277217 -3.500000 1.500000 -2.500000 -1.500000 -1.500000
3 76294.7278970562 14697.2567277217 2.500000 3.500000 -3.500000 -3.500000 0.500000
4 33529.1645425463 14697.2567277217 -0.500000 -0.500000 0.500000 4.500000 -2.500000
5 97788.3825902245 14697.2567277217 4.500000 4.500000 -0.500000 -0.500000 -3.500000
6 59072.6710739743 14697.2567277217 -1.500000 -3.500000 -4.500000 1.500000 4.500000
7 20190.9315965082 14697.2567277217 3.500000 -2.500000 2.500000 -2.500000 1.500000
8 43947.5760903946 14697.2567277217 -2.500000 2.500000 3.500000 -4.500000 2.500000
9 135241.9233492670 14697.2567277217 1.500000 -4.500000 4.500000 0.500000 -4.500000
10 9520.4355407478 9520.4355407478 0.500000 -1.500000 -1.500000 2.500000 -0.500000
11 68525.5644962110 9520.4355407478 3.297653 -3.627707 2.726524 -4.928070 5.000000
12 11313.5020377045 9520.4355407478 -2.427672 -1.317424 -1.223973 5.000000 0.556295
13 20872.4090617612 9520.4355407478 -5.000000 2.255198 2.524379 5.000000 1.326402
14 89522.7377887189 9520.4355407478 -5.000000 2.870123 5.000000 5.000000 5.000000
15 5.2427517026 5.2427517026 -1.328521 -0.643515 0.494364 1.792255 1.371463
16 30500.6072994132 5.2427517026 -5.000000 3.280606 -1.795885 5.000000 -2.193218
17 123517.2171426861 5.2427517026 -5.000000 -0.268404 -5.000000 5.000000 -4.710805
18 29363.8301820388 5.2427517026 -5.000000 5.000000 2.122822 3.334671 -1.665379
19 15133.0698040567 5.2427517026 -5.000000 5.000000 -0.310653 -0.688285 1.290214
20 16960.2504016283 5.2427517026 -5.000000 5.000000 -0.720951 -0.844225 2.297682
21 479.4391350452 5.2427517026 -3.185039 0.572479 0.141430 3.120056 1.150628
22 15920.9508534456 5.2427517026 -5.000000 5.000000 -0.880322 -0.663445 2.628549
23 1588.6637632378 5.2427517026 -0.167560 -2.158720 0.024594 1.763920 1.476109
24 10857.3427313508 5.2427517026 -5.000000 5.000000 -1.836212 2.506417 2.063666
25 10679.0741404747 5.2427517026 -5.000000 5.000000 -1.712084 1.663393 2.181487
26 10849.2894820535 5.2427517026 -5.000000 5.000000 -1.831343 2.121526 2.062109
27 10812.6021391462 5.2427517026 -5.000000 5.000000 -1.807662 2.238672 2.060047
28 10793.0944338612 5.2427517026 -5.000000 5.000000 -1.794679 2.264659 2.062737
29 10749.8217985683 5.2427517026 -5.000000 5.000000 -1.764832 2.288878 2.040258
30 10733.8899500825 5.2427517026 -5.000000 5.000000 -1.753446 2.292450 2.042081
31 10722.5846371226 5.2427517026 -5.000000 5.000000 -1.745215 2.313788 2.028298
32 76803.3378106548 5.2427517026 -5.000000 5.000000 1.171363 -5.000000 4.492757
33 13330.2832289720 5.2427517026 -5.000000 5.000000 -1.904918 4.297709 0.916745
34 11380.8750286303 5.2427517026 -5.000000 5.000000 -1.895689 3.706713 1.021381
35 320.7940501141 5.2427517026 -1.507705 -1.202773 0.470970 3.055277 1.199867
36 11683.5063850661 5.2427517026 -5.000000 5.000000 -1.872192 3.849950 1.000485
37 185792.5076466750 5.2427517026 5.000000 -5.000000 -5.000000 -5.000000 5.000000
38 11390.0825349218 5.2427517026 -5.000000 5.000000 -1.888121 3.716055 1.034214
39 11216.1935326313 5.2427517026 -5.000000 5.000000 -1.883928 3.622014 1.042774
40 72298.1938246780 5.2427517026 -2.204618 -5.000000 1.205973 5.000000 5.000000
41 11905.7507620790 5.2427517026 -5.000000 5.000000 -1.743729 3.958799 1.151838
42 298621.6548168687 5.2427517026 -0.531556 5.000000 -0.285010 -5.000000 -5.000000
43 80651.3848961676 5.2427517026 -5.000000 1.591118 -5.000000 5.000000 5.000000
44 20688.0122365752 5.2427517026 -5.000000 5.000000 -0.236122 5.000000 0.376319
45 315.5624153067 5.2427517026 -1.560647 -0.019102 0.876582 0.099336 2.508490
46 528.1937157584 5.2427517026 -3.637598 2.116031 0.565478 2.092690 1.950502
47 65086.4905711975 5.2427517026 2.131902 -5.000000 5.000000 -5.000000 5.000000
48 65234.0302514670 5.2427517026 2.219902 -5.000000 5.000000 -5.000000 5.000000
49 64585.0628108485 5.2427517026 1.830271 -5.000000 5.000000 -5.000000 5.000000
50 63801.2532604801 5.2427517026 1.348245 -5.000000 5.000000 -5.000000 5.000000
51 61.2029692670 5.2427517026 -2.874836 1.128451 0.580138 2.088493 1.828979
52 63304.0440350933 5.2427517026 1.034903 -5.000000 5.000000 -5.000000 5.000000
53 60745.4184861700 5.2427517026 0.467584 -4.682198 5.000000 -5.000000 5.000000
54 58224.5268941224 5.2427517026 -0.219921 -4.335679 5.000000 -5.000000 5.000000
55 15298.4868323753 5.2427517026 -5.000000 5.000000 -1.207557 4.531248 1.911414
56 15999.3552993669 5.2427517026 -5.000000 5.000000 -1.271676 4.618723 1.974132
57 16879.3342512718 5.2427517026 -5.000000 5.000000 -1.338592 4.729082 2.011034
58 17518.2200360690 5.2427517026 -5.000000 5.000000 -1.407946 4.804670 2.041534
59 18394.8448211639 5.2427517026 -5.000000 5.000000 -1.475332 4.896433 2.082472
60 19261.4555477060 5.2427517026 -5.000000 5.000000 -1.544980 4.997735 2.089032
61 19419.9974429237 5.2427517026 -5.000000 5.000000 -1.611973 5.000000 2.132436
62 19771.2773347435 5.2427517026 -5.000000 5.000000 -1.657236 5.000000 2.206634
63 19956.2116270620 5.2427517026 -5.000000 5.000000 -1.737343 5.000000 2.249240
64 20102.7938616023 5.2427517026 -5.000000 5.000000 -1.808061 5.000000 2.279864
65 20536.5886212778 5.2427517026 -5.000000 5.000000 -1.885579 5.000000 2.351166
66 20928.7864543119 5.2427517026 -5.000000 5.000000 -1.967712 5.000000 2.408813
67 21211.7518711288 5.2427517026 -5.000000 5.000000 -1.982876 5.000000 2.447171
68 21514.7504143847 5.2427517026 -5.000000 5.000000 -2.029536 5.000000 2.485993
69 22133.8830672112 5.2427517026 -5.000000 5.000000 -2.041488 5.000000 2.561635
70 22200.6362667944 5.2427517026 -5.000000 5.000000 -2.110781 5.000000 2.567122
71 22837.2306031745 5.2427517026 -5.000000 5.000000 -2.144703 5.000000 2.637834
72 23222.8874151300 5.2427517026 -5.000000 5.000000 -2.197282 5.000000 2.676435
73 23826.9811912470 5.2427517026 -5.000000 5.000000 -2.261928 5.000000 2.734411
74 24360.2280929422 5.2427517026 -5.000000 5.000000 -2.284059 5.000000 2.785663
75 25268.9773500451 5.2427517026 -5.000000 5.000000 -2.323605 5.000000 2.868207
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 16517.0044166586 16517.0044166586 3.500000 3.500000 -3.500000 -3.500000 -2.500000
2 107990.5104387218 16517.0044166586 0.500000 -3.500000 -2.500000 1.500000 3.500000
3 30703.7184239430 16517.0044166586 -2.500000 -2.500000 -4.500000 3.500000 -4.500000
4 16054.6928716851 16054.6928716851 -4.500000 -0.500000 -1.500000 0.500000 0.500000
5 143368.8588514259 16054.6928716851 -0.500000 1.500000 4.500000 -1.500000 4.500000
6 37617.8841639098 16054.6928716851 4.500000 4.500000 2.500000 -4.500000 -1.500000
7 31504.8487393822 16054.6928716851 1.500000 -1.500000 0.500000 2.500000 -0.500000
8 10199.3281517582 10199.3281517582 -1.500000 -4.500000 -0.500000 -2.500000 -3.500000
9 157549.3989232047 10199.3281517582 2.500000 0.500000 3.500000 4.500000 1.500000
10 57926.0244032459 10199.3281517582 -3.500000 2.500000 1.500000 -0.500000 2.500000
