,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
55,[-6.4995812],"[-6.819917345711, -0.866199310784]",-1005.839833,penalty,-6.557399
56,[-6.4641372],"[-6.796701094600, -0.839417242152]",-1000.840001,penalty,-6.557399
57,[-6.4286933],"[-6.773484843489, -0.812635173519]",-995.840169,penalty,-6.557399
58,[-6.3932493],"[-6.750268592378, -0.785853104887]",-990.840337,penalty,-6.557399
59,[-6.3578054],"[-6.727052341268, -0.759071036254]",-985.840505,penalty,-6.557399
60,[-6.3223614],"[-6.703836090157, -0.732288967622]",-980.840673,penalty,-6.557399
61,[-6.2869175],"[-6.680619839046, -0.705506898989]",-975.840841,penalty,-6.557399
62,[-6.2514735],"[-6.657403587936, -0.678724830357]",-970.841009,penalty,-6.557399
63,[-6.2160296],"[-6.634187336825, -0.651942761724]",-965.841177,penalty,-6.557399
64,[-6.1805856],"[-6.610971085714, -0.625160693092]",-960.841346,penalty,-6.557399
65,[-6.1451417],"[-6.587754834603, -0.598378624459]",-955.841514,penalty,-6.557399
66,[-6.1096977],"[-6.564538583493, -0.571596555827]",-950.841682,penalty,-6.557399
67,[-6.0742538],"[-6.541322332382, -0.544814487195]",-945.841850,penalty,-6.557399
68,[-6.0388098],"[-6.518106081271, -0.518032418562]",-940.842018,penalty,-6.557399
69,[-6.0033659],"[-6.494889830160, -0.491250349930]",-935.842186,penalty,-6.557399
70,[-5.9679219],"[-6.471673579050, -0.464468281297]",-930.842354,penalty,-6.557399
71,[-5.9324780],"[-6.448457327939, -0.437686212665]",-925.842522,penalty,-6.557399
72,[-5.8970340],"[-6.425241076828, -0.410904144032]",-920.842690,penalty,-6.557399
73,[-5.8615901],"[-6.402024825718, -0.384122075400]",-915.842858,penalty,-6.557399
74,[-5.8261461],"[-6.378808574607, -0.357340006767]",-910.843026,penalty,-6.557399
75,[-5.7907022],"[-6.355592323496, -0.330557938135]",-905.843194,penalty,-6.557399
76,[-5.7552582],"[-6.332376072385, -0.303775869502]",-900.843362,penalty,-6.557399
77,[-5.7198143],"[-6.309159821275, -0.276993800870]",-895.843530,penalty,-6.557399
78,[-5.6843703],"[-6.285943570164, -0.250211732237]",-890.843698,penalty,-6.557399
79,[-5.6489264],"[-6.262727319053, -0.223429663605]",-885.843866,penalty,-6.557399
80,[-5.6134824],"[-6.239511067943, -0.196647594973]",-880.844034,penalty,-6.557399
81,[-5.5780385],"[-6.216294816832, -0.169865526340]",-875.844202,penalty,-6.557399
82,[-5.5425945],"[-6.193078565721, -0.143083457708]",-870.844370,penalty,-6.557399
83,[-5.5071506],"[-6.169862314610, -0.116301389075]",-865.844538,penalty,-6.557399
84,[-5.4717066],"[-6.146646063500, -0.089519320443]",-860.844706,penalty,-6.557399
85,[-5.4362627],"[-6.123429812389, -0.062737251810]",-855.844874,penalty,-6.557399
86,[-5.4008187],"[-6.100213561278, -0.035955183178]",-850.845042,penalty,-6.557399
87,[-5.3653748],"[-6.076997310167, -0.009173114545]",-845.845210,penalty,-6.557399
88,[-5.3299308],"[-6.053781059057, 0.017608954087]",-840.845378,penalty,-6.557399
89,[-5.2944869],"[-6.030564807946, 0.044391022720]",-835.845546,penalty,-6.557399
90,[-5.2590429],"[-6.007348556835, 0.071173091352]",-830.845714,penalty,-6.557399
91,[-5.2235990],"[-5.984132305725, 0.097955159984]",-825.845882,penalty,-6.557399
92,[-5.1881550],"[-5.960916054614, 0.124737228617]",-820.846050,penalty,-6.557399
93,[-5.1527111],"[-5.937699803503, 0.151519297249]",-815.846218,penalty,-6.557399
94,[-5.1172671],"[-5.914483552392, 0.178301365882]",-810.846386,penalty,-6.557399
95,[-5.0818232],"[-5.891267301282, 0.205083434514]",-805.846554,penalty,-6.557399
96,[-5.0463793],"[-5.868051050171, 0.231865503147]",-800.846722,penalty,-6.557399
97,[-5.0109353],"[-5.844834799060, 0.258647571779]",-795.846890,penalty,-6.557399
98,[-4.9754914],"[-5.821618547950, 0.285429640412]",-790.847058,penalty,-6.557399
99,[-4.9400474],"[-5.798402296839, 0.312211709044]",-785.847226,penalty,-6.557399
100,[-4.9046035],"[-5.775186045728, 0.338993777677]",-780.847394,penalty,-6.557399
101,[-4.8691595],"[-5.751969794617, 0.365775846309]",-775.847562,penalty,-6.557399
102,[-4.8337156],"[-5.728753543507, 0.392557914942]",-770.847730,penalty,-6.557399
103,[-4.7982716],"[-5.705537292396, 0.419339983574]",-765.847899,penalty,-6.557399
104,[-4.7628277],"[-5.682321041285, 0.446122052206]",-760.848067,penalty,-6.557399
105,[-4.7273837],"[-5.659104790174, 0.472904120839]",-755.848235,penalty,-6.557399
106,[-4.6919398],"[-5.635888539064, 0.499686189471]",-750.848403,penalty,-6.557399
107,[-4.6564958],"[-5.612672287953, 0.526468258104]",-745.848571,penalty,-6.557399
108,[-4.6210519],"[-5.589456036842, 0.553250326736]",-740.848739,penalty,-6.557399
109,[-4.5856079],"[-5.566239785732, 0.580032395369]",-735.848907,penalty,-6.557399
110,[-4.5501640],"[-5.543023534621, 0.606814464001]",-730.849075,penalty,-6.557399
111,[-4.5147200],"[-5.519807283510, 0.633596532634]",-725.849243,penalty,-6.557399
112,[-4.4792761],"[-5.496591032399, 0.660378601266]",-720.849411,penalty,-6.557399
113,[-4.4438321],"[-5.473374781289, 0.687160669899]",-715.849579,penalty,-6.557399
114,[-4.4083882],"[-5.450158530178, 0.713942738531]",-710.849747,penalty,-6.557399
115,[-4.3729442],"[-5.426942279067, 0.740724807164]",-705.849915,penalty,-6.557399
116,[-4.3375003],"[-5.403726027957, 0.767506875796]",-700.850083,penalty,-6.557399
117,[-4.3020563],"[-5.380509776846, 0.794288944428]",-695.850251,penalty,-6.557399
118,[-4.2666124],"[-5.357293525735, 0.821071013061]",-690.850419,penalty,-6.557399
119,[-4.2311684],"[-5.334077274624, 0.847853081693]",-685.850587,penalty,-6.557399
120,[-4.1957245],"[-5.310861023514, 0.874635150326]",-680.850755,penalty,-6.557399
121,[-4.1602805],"[-5.287644772403, 0.901417218958]",-675.850923,penalty,-6.557399
122,[-4.1248366],"[-5.264428521292, 0.928199287591]",-670.851091,penalty,-6.557399
123,[-4.0893926],"[-5.241212270181, 0.954981356223]",-665.851259,penalty,-6.557399
124,[-4.0539487],"[-5.217996019071, 0.981763424856]",-660.851427,penalty,-6.557399
125,[-4.0185047],"[-5.194779767960, 1.008545493488]",-655.851595,penalty,-6.557399
126,[-3.9830608],"[-5.171563516849, 1.035327562121]",-650.851763,penalty,-6.557399
127,[-3.9476168],"[-5.148347265739, 1.062109630753]",-645.851931,penalty,-6.557399
128,[-3.9121729],"[-5.125131014628, 1.088891699385]",-640.852099,penalty,-6.557399
129,[-3.8767289],"[-5.101914763517, 1.115673768018]",-635.852267,penalty,-6.557399
130,[-3.8412850],"[-5.078698512406, 1.142455836650]",-630.852435,penalty,-6.557399
131,[-3.8058410],"[-5.055482261296, 1.169237905283]",-625.852603,penalty,-6.557399
132,[-3.7703971],"[-5.032266010185, 1.196019973915]",-620.852771,penalty,-6.557399
133,[-3.7349531],"[-5.009049759074, 1.222802042548]",-615.852939,penalty,-6.557399
134,[-3.6995092],"[-4.985833507964, 1.249584111180]",-610.853107,penalty,-6.557399
135,[-3.6640652],"[-4.962617256853, 1.276366179813]",-605.853275,penalty,-6.557399
136,[-3.6286213],"[-4.939401005742, 1.303148248445]",-600.853443,penalty,-6.557399
137,[-3.5931773],"[-4.916184754631, 1.329930317078]",-595.853611,penalty,-6.557399
138,[-3.5577334],"[-4.892968503521, 1.356712385710]",-590.853779,penalty,-6.557399
139,[-3.5222894],"[-4.869752252410, 1.383494454343]",-585.853947,penalty,-6.557399
140,[-3.4868455],"[-4.846536001299, 1.410276522975]",-580.854115,penalty,-6.557399
141,[-3.4514015],"[-4.823319750188, 1.437058591607]",-575.854283,penalty,-6.557399
142,[-3.4159576],"[-4.800103499078, 1.463840660240]",-570.854452,penalty,-6.557399
143,[-3.3805137],"[-4.776887247967, 1.490622728872]",-565.854620,penalty,-6.557399
144,[-3.3450697],"[-4.753670996856, 1.517404797505]",-560.854788,penalty,-6.557399
145,[-3.3096258],"[-4.730454745746, 1.544186866137]",-555.854956,penalty,-6.557399
146,[-3.2741818],"[-4.707238494635, 1.570968934770]",-550.855124,penalty,-6.557399
147,[-3.2387379],"[-4.684022243524, 1.597751003402]",-545.855292,penalty,-6.557399
148,[-3.2032939],"[-4.660805992413, 1.624533072035]",-540.855460,penalty,-6.557399
149,[-3.1678500],"[-4.637589741303, 1.651315140667]",-535.855628,penalty,-6.557399
150,[-3.1324060],"[-4.614373490192, 1.678097209300]",-530.855796,penalty,-6.557399
151,[-3.0969621],"[-4.591157239081, 1.704879277932]",-525.855964,penalty,-6.557399
152,[-3.0615181],"[-4.567940987970, 1.731661346564]",-520.856132,penalty,-6.557399
153,[-3.0260742],"[-4.544724736860, 1.758443415197]",-515.856300,penalty,-6.557399
154,[-2.9906302],"[-4.521508485749, 1.785225483829]",-510.856468,penalty,-6.557399
155,[-2.9551863],"[-4.498292234638, 1.812007552462]",-505.856636,penalty,-6.557399
156,[-2.9197423],"[-4.475075983528, 1.838789621094]",-500.856804,penalty,-6.557399
157,[-2.8842984],"[-4.451859732417, 1.865571689727]",-495.856972,penalty,-6.557399
158,[-2.8488544],"[-4.428643481306, 1.892353758359]",-490.857140,penalty,-6.557399
159,[-2.8134105],"[-4.405427230195, 1.919135826992]",-485.857308,penalty,-6.557399
160,[-2.7779665],"[-4.382210979085, 1.945917895624]",-480.857476,penalty,-6.557399
161,[-2.7425226],"[-4.358994727974, 1.972699964257]",-475.857644,penalty,-6.557399
162,[-2.7070786],"[-4.335778476863, 1.999482032889]",-470.857812,penalty,-6.557399
163,[-2.6716347],"[-4.312562225753, 2.026264101522]",-465.857980,penalty,-6.557399
164,[-2.6361907],"[-4.289345974642, 2.053046170154]",-460.858148,penalty,-6.557399
165,[-2.6007468],"[-4.266129723531, 2.079828238786]",-455.858316,penalty,-6.557399
166,[-2.5653028],"[-4.242913472420, 2.106610307419]",-450.858484,penalty,-6.557399
167,[-2.5298589],"[-4.219697221310, 2.133392376051]",-445.858652,penalty,-6.557399
168,[-2.4944149],"[-4.196480970199, 2.160174444684]",-440.858820,penalty,-6.557399
169,[-2.4589710],"[-4.173264719088, 2.186956513316]",-435.858988,penalty,-6.557399
170,[-2.4235270],"[-4.150048467977, 2.213738581949]",-430.859156,penalty,-6.557399
171,[-2.3880831],"[-4.126832216867, 2.240520650581]",-425.859324,penalty,-6.557399
172,[-2.3526391],"[-4.103615965756, 2.267302719214]",-420.859492,penalty,-6.557399
173,[-2.3171952],"[-4.080399714645, 2.294084787846]",-415.859660,penalty,-6.557399
174,[-2.2817512],"[-4.057183463535, 2.320866856479]",-410.859828,penalty,-6.557399
175,[-2.2463073],"[-4.033967212424, 2.347648925111]",-405.859996,penalty,-6.557399
176,[-2.2108633],"[-4.010750961313, 2.374430993743]",-400.860164,penalty,-6.557399
177,[-2.1754194],"[-3.987534710202, 2.401213062376]",-395.860332,penalty,-6.557399
178,[-2.1399754],"[-3.964318459092, 2.427995131008]",-390.860500,penalty,-6.557399
179,[-2.1045315],"[-3.941102207981, 2.454777199641]",-385.860668,penalty,-6.557399
180,[-2.0690875],"[-3.917885956870, 2.481559268273]",-380.860836,penalty,-6.557399
181,[-2.0336436],"[-3.894669705760, 2.508341336906]",-375.861005,penalty,-6.557399
182,[-1.9981996],"[-3.871453454649, 2.535123405538]",-370.861173,penalty,-6.557399
183,[-1.9627557],"[-3.848237203538, 2.561905474171]",-365.861341,penalty,-6.557399
184,[-1.9273117],"[-3.825020952427, 2.588687542803]",-360.861509,penalty,-6.557399
185,[-1.8918678],"[-3.801804701317, 2.615469611436]",-355.861677,penalty,-6.557399
186,[-1.8564238],"[-3.778588450206, 2.642251680068]",-350.861845,penalty,-6.557399
187,[-1.8209799],"[-3.755372199095, 2.669033748701]",-345.862013,penalty,-6.557399
188,[-1.7855359],"[-3.732155947984, 2.695815817333]",-340.862181,penalty,-6.557399
189,[-1.7500920],"[-3.708939696874, 2.722597885965]",-335.862349,penalty,-6.557399
190,[-1.7146481],"[-3.685723445763, 2.749379954598]",-330.862517,penalty,-6.557399
191,[-1.6792041],"[-3.662507194652, 2.776162023230]",-325.862685,penalty,-6.557399
192,[-1.6437602],"[-3.639290943542, 2.802944091863]",-320.862853,penalty,-6.557399
193,[-1.6083162],"[-3.616074692431, 2.829726160495]",-315.863021,penalty,-6.557399
194,[-1.5728723],"[-3.592858441320, 2.856508229128]",-310.863189,penalty,-6.557399
195,[-1.5374283],"[-3.569642190209, 2.883290297760]",-305.863357,penalty,-6.557399
196,[-1.5019844],"[-3.546425939099, 2.910072366393]",-300.863525,penalty,-6.557399
197,[-1.4665404],"[-3.523209687988, 2.936854435025]",-295.863693,penalty,-6.557399
198,[-1.4310965],"[-3.499993436877, 2.963636503658]",-290.863861,penalty,-6.557399
199,[-1.3956525],"[-3.476777185767, 2.990418572290]",-285.864029,penalty,-6.557399
200,[-1.3602086],"[-3.453560934656, 3.017200640923]",-280.864197,penalty,-6.557399
201,[-1.3247646],"[-3.430344683545, 3.043982709555]",-275.864365,penalty,-6.557399
202,[-1.2893207],"[-3.407128432434, 3.070764778187]",-270.864533,penalty,-6.557399
203,[-1.2538767],"[-3.383912181324, 3.097546846820]",-265.864701,penalty,-6.557399
204,[-1.2184328],"[-3.360695930213, 3.124328915452]",-260.864869,penalty,-6.557399
205,[-1.1829888],"[-3.337479679102, 3.151110984085]",-255.865037,penalty,-6.557399
206,[-1.1475449],"[-3.314263427991, 3.177893052717]",-250.865205,penalty,-6.557399
207,[-1.1121009],"[-3.291047176881, 3.204675121350]",-245.865373,penalty,-6.557399
208,[-1.0766570],"[-3.267830925770, 3.231457189982]",-240.865541,penalty,-6.557399
209,[-1.0412130],"[-3.244614674659, 3.258239258615]",-235.865709,penalty,-6.557399
210,[-1.0057691],"[-3.221398423549, 3.285021327247]",-230.865877,penalty,-6.557399
211,[-0.9703251],"[-3.198182172438, 3.311803395880]",-225.866045,penalty,-6.557399
212,[-0.9348812],"[-3.174965921327, 3.338585464512]",-220.866213,penalty,-6.557399
213,[-0.8994372],"[-3.151749670216, 3.365367533144]",-215.866381,penalty,-6.557399
214,[-0.8639933],"[-3.128533419106, 3.392149601777]",-210.866549,penalty,-6.557399
215,[-0.8285493],"[-3.105317167995, 3.418931670409]",-205.866717,penalty,-6.557399
216,[-0.7931054],"[-3.082100916884, 3.445713739042]",-200.866885,penalty,-6.557399
217,[-0.7576614],"[-3.058884665774, 3.472495807674]",-195.867053,penalty,-6.557399
218,[-0.7222175],"[-3.035668414663, 3.499277876307]",-190.867221,penalty,-6.557399
219,[-0.6867735],"[-3.012452163552, 3.526059944939]",-185.867389,penalty,-6.557399
220,[-0.6513296],"[-2.989235912441, 3.552842013572]",-180.867558,penalty,-6.557399
221,[-0.6158856],"[-2.966019661331, 3.579624082204]",-175.867726,penalty,-6.557399
222,[-0.5804417],"[-2.942803410220, 3.606406150837]",-170.867894,penalty,-6.557399
223,[-0.5449977],"[-2.919587159109, 3.633188219469]",-165.868062,penalty,-6.557399
224,[-0.5095538],"[-2.896370907998, 3.659970288102]",-160.868230,penalty,-6.557399
225,[-0.4741098],"[-2.873154656888, 3.686752356734]",-155.868398,penalty,-6.557399
226,[-0.4386659],"[-2.849938405777, 3.713534425366]",-150.868565,penalty,-6.557399
227,[-0.4032219],"[-2.826722154666, 3.740316493999]",-145.868728,penalty,-6.557404
228,[-0.3677780],"[-2.803505903556, 3.767098562631]",-140.868867,penalty,-6.557433
229,[-0.3323340],"[-2.780289652445, 3.793880631264]",-135.868860,penalty,-6.557608
230,[-0.2968901],"[-2.757073401334, 3.820662699896]",-130.868009,penalty,-6.558628
231,[-0.2614461],"[-2.733857150223, 3.847444768529]",-125.862517,penalty,-6.564287
232,[-0.2260022],"[-2.710640899113, 3.874226837161]",-120.833109,penalty,-6.593863
233,[-0.1905582],"[-2.687424648002, 3.901008905794]",-115.688936,penalty,-6.738205
234,[-0.1551143],"[-2.664208396891, 3.927790974426]",-110.003361,penalty,-7.423947
235,[-0.1196703],"[-2.640992145781, 3.954573043059]",-100.774573,penalty,-11.652903
236,[-0.0842264],"[-2.617775894670, 3.981355111691]",0.000000,no penalty,-637.591115
237,[-0.0487825],"[-2.594559643559, 4.008137180323]",0.000000,no penalty,-185.913161
238,[-0.0133385],"[-2.571343392448, 4.034919248956]",0.000000,no penalty,-7.275578
239,[0.0221054],"[-2.548127141338, 4.061701317588]",0.000000,no penalty,-8.609069
240,[0.0575494],"[-2.524910890227, 4.088483386221]",0.000000,no penalty,-23.043084
241,[0.0929933],"[-2.501694639116, 4.115265454853]",-8.337396,penalty,-11.977066
242,[0.1284373],"[-2.478478388005, 4.142047523486]",-17.998744,penalty,-7.315550
243,[0.1638812],"[-2.455262136895, 4.168829592118]",-23.601818,penalty,-6.712308
244,[0.1993252],"[-2.432045885784, 4.195611660751]",-28.724242,penalty,-6.589716
245,[0.2347691],"[-2.408829634673, 4.222393729383]",-33.750035,penalty,-6.563754
246,[0.2702131],"[-2.385613383563, 4.249175798016]",-38.755052,penalty,-6.558570
247,[0.3056570],"[-2.362397132452, 4.275957866648]",-43.755850,penalty,-6.557603
248,[0.3411010],"[-2.339180881341, 4.302739935281]",-48.755853,penalty,-6.557433
249,[0.3765449],"[-2.315964630230, 4.329522003913]",-53.755713,penalty,-6.557404
250,[0.4119889],"[-2.292748379120, 4.356304072545]",-58.755550,penalty,-6.557399
251,[0.4474328],"[-2.269532128009, 4.383086141178]",-63.755383,penalty,-6.557399
252,[0.4828768],"[-2.246315876898, 4.409868209810]",-68.755215,penalty,-6.557399
253,[0.5183207],"[-2.223099625788, 4.436650278443]",-73.755047,penalty,-6.557399
254,[0.5537647],"[-2.199883374677, 4.463432347075]",-78.754879,penalty,-6.557399
255,[0.5892086],"[-2.176667123566, 4.490214415708]",-83.754711,penalty,-6.557399
256,[0.6246526],"[-2.153450872455, 4.516996484340]",-88.754543,penalty,-6.557399
257,[0.6600965],"[-2.130234621345, 4.543778552973]",-93.754375,penalty,-6.557399
258,[0.6955405],"[-2.107018370234, 4.570560621605]",-98.754207,penalty,-6.557399
259,[0.7309844],"[-2.083802119123, 4.597342690238]",-103.754039,penalty,-6.557399
260,[0.7664284],"[-2.060585868012, 4.624124758870]",-108.753871,penalty,-6.557399
261,[0.8018723],"[-2.037369616902, 4.650906827503]",-113.753703,penalty,-6.557399
262,[0.8373163],"[-2.014153365791, 4.677688896135]",-118.753535,penalty,-6.557399
263,[0.8727602],"[-1.990937114680, 4.704470964767]",-123.753367,penalty,-6.557399
264,[0.9082042],"[-1.967720863570, 4.731253033400]",-128.753199,penalty,-6.557399
265,[0.9436481],"[-1.944504612459, 4.758035102032]",-133.753031,penalty,-6.557399
266,[0.9790921],"[-1.921288361348, 4.784817170665]",-138.752863,penalty,-6.557399
267,[1.0145360],"[-1.898072110237, 4.811599239297]",-143.752695,penalty,-6.557399
268,[1.0499800],"[-1.874855859127, 4.838381307930]",-148.752527,penalty,-6.557399
269,[1.0854239],"[-1.851639608016, 4.865163376562]",-153.752359,penalty,-6.557399
270,[1.1208679],"[-1.828423356905, 4.891945445195]",-158.752191,penalty,-6.557399
271,[1.1563118],"[-1.805207105794, 4.918727513827]",-163.752022,penalty,-6.557399
272,[1.1917558],"[-1.781990854684, 4.945509582460]",-168.751854,penalty,-6.557399
273,[1.2271997],"[-1.758774603573, 4.972291651092]",-173.751686,penalty,-6.557399
274,[1.2626437],"[-1.735558352462, 4.999073719724]",-178.751518,penalty,-6.557399
275,[1.2980876],"[-1.712342101352, 5.025855788357]",-183.751350,penalty,-6.557399
276,[1.3335316],"[-1.689125850241, 5.052637856989]",-188.751182,penalty,-6.557399
277,[1.3689755],"[-1.665909599130, 5.079419925622]",-193.751014,penalty,-6.557399
278,[1.4044195],"[-1.642693348019, 5.106201994254]",-198.750846,penalty,-6.557399
279,[1.4398634],"[-1.619477096909, 5.132984062887]",-203.750678,penalty,-6.557399
280,[1.4753074],"[-1.596260845798, 5.159766131519]",-208.750510,penalty,-6.557399
281,[1.5107513],"[-1.573044594687, 5.186548200152]",-213.750342,penalty,-6.557399
282,[1.5461953],"[-1.549828343577, 5.213330268784]",-218.750174,penalty,-6.557399
283,[1.5816392],"[-1.526612092466, 5.240112337417]",-223.750006,penalty,-6.557399
284,[1.6170831],"[-1.503395841355, 5.266894406049]",-228.749838,penalty,-6.557399
285,[1.6525271],"[-1.480179590244, 5.293676474682]",-233.749670,penalty,-6.557399
286,[1.6879710],"[-1.456963339134, 5.320458543314]",-238.749502,penalty,-6.557399
287,[1.7234150],"[-1.433747088023, 5.347240611946]",-243.749334,penalty,-6.557399
288,[1.7588589],"[-1.410530836912, 5.374022680579]",-248.749166,penalty,-6.557399
289,[1.7943029],"[-1.387314585801, 5.400804749211]",-253.748998,penalty,-6.557399
290,[1.8297468],"[-1.364098334691, 5.427586817844]",-258.748830,penalty,-6.557399
291,[1.8651908],"[-1.340882083580, 5.454368886476]",-263.748662,penalty,-6.557399
292,[1.9006347],"[-1.317665832469, 5.481150955109]",-268.748494,penalty,-6.557399
293,[1.9360787],"[-1.294449581359, 5.507933023741]",-273.748326,penalty,-6.557399
294,[1.9715226],"[-1.271233330248, 5.534715092374]",-278.748158,penalty,-6.557399
295,[2.0069666],"[-1.248017079137, 5.561497161006]",-283.747990,penalty,-6.557399
296,[2.0424105],"[-1.224800828026, 5.588279229639]",-288.747822,penalty,-6.557399
297,[2.0778545],"[-1.201584576916, 5.615061298271]",-293.747654,penalty,-6.557399
298,[2.1132984],"[-1.178368325805, 5.641843366903]",-298.747486,penalty,-6.557399
299,[2.1487424],"[-1.155152074694, 5.668625435536]",-303.747318,penalty,-6.557399
300,[2.1841863],"[-1.131935823584, 5.695407504168]",-308.747150,penalty,-6.557399
301,[2.2196303],"[-1.108719572473, 5.722189572801]",-313.746982,penalty,-6.557399
302,[2.2550742],"[-1.085503321362, 5.748971641433]",-318.746814,penalty,-6.557399
303,[2.2905182],"[-1.062287070251, 5.775753710066]",-323.746646,penalty,-6.557399
304,[2.3259621],"[-1.039070819141, 5.802535778698]",-328.746478,penalty,-6.557399
305,[2.3614061],"[-1.015854568030, 5.829317847331]",-333.746310,penalty,-6.557399
306,[2.3968500],"[-0.992638316919, 5.856099915963]",-338.746142,penalty,-6.557399
307,[2.4322940],"[-0.969422065808, 5.882881984596]",-343.745974,penalty,-6.557399
308,[2.4677379],"[-0.946205814698, 5.909664053228]",-348.745806,penalty,-6.557399
